budget,popularity,revenue,runtime,vote_average,vote_count,title,id,cluster,distance,Rank
30000000,19.681686,445435700.0,128.0,7.9,4745.0,La La Land,313369,4,0.763,0.006871684269471691
145000000,14.696548,521170825.0,95.0,6.7,1630.0,Kung Fu Panda 3,140300,4,0.6869,0.006259652957974874
135000000,14.757874,585178928.0,98.0,6.8,2447.0,The Croods,49519,4,0.6894,0.006092389550653662
90000000,15.781024,589390539.0,98.0,6.9,4521.0,Men in Black,607,4,0.7226,0.0042529396507956264
125000000,18.566706,767820459.0,149.0,6.5,2773.0,The Da Vinci Code,591,4,0.7719,0.003837637026665952
140000000,11.419388,449220945.0,183.0,6.6,1833.0,Pearl Harbor,676,4,0.6593,0.0033506241323385012
60000000,13.155901,264118201.0,103.0,7.8,4702.0,The Truman Show,37165,4,0.6885,0.0032629901661430163
90000000,12.980624,886686817.0,94.0,6.5,2330.0,Ice Age: Dawn of the Dinosaurs,8355,4,0.6872,0.003087712340615282
145000000,10.943775,306941670.0,97.0,7.1,1981.0,Rise of the Guardians,81188,4,0.6539,0.003084294065305849
130000000,10.560608,371876278.0,110.0,5.4,3045.0,G.I. Joe: Retaliation,72559,4,0.6489,0.0029423375000609334
130000000,16.897541,631744560.0,90.0,6.9,3231.0,Kung Fu Panda,9502,4,0.7554,0.002628964655174249
30000000,21.946943,373554033.0,81.0,7.7,5415.0,Toy Story,862,4,0.8393,0.002486724418819204
14000000,31.59594,233555708.0,113.0,8.0,5895.0,The Imitation Game,205596,4,0.9989,0.0022960676652252
140000000,13.235112,553799566.0,151.0,6.5,2540.0,Armageddon,95,4,0.7095,0.001060685069807575
150000000,22.038404,474968763.0,115.0,6.7,3759.0,Charlie and the Chocolate Factory,118,4,0.8539,0.0010221559277475353
95000000,13.26958,877244782.0,88.0,6.2,2731.0,Ice Age: Continental Drift,57800,4,0.7195,6.0205919540125274e-06
75000000,0.954467,296339527.0,104.0,6.8,4172.0,X-Men,36657,4,0.5224,-0.0004882289939190966
150000000,15.368205,424988211.0,129.0,6.4,3155.0,The Matrix Revolutions,605,4,0.7623,-0.0009393934062057602
150000000,12.453452,448000000.0,88.0,7.1,1715.0,Tarzan,37135,4,0.7215,-0.0017102106044532585
6000000,41.109264,245066411.0,175.0,8.5,6024.0,The Godfather,238,4,1.1943,-0.0021441171610288162
70000000,21.758055,481840909.0,169.0,7.9,5148.0,Saving Private Ryan,857,4,0.883,-0.0027431243329073263
75000000,17.852022,117698894.0,115.0,7.3,5635.0,Now You See Me,75656,4,0.8204,-0.002890384513349331
120000000,14.654053,286168572.0,124.0,6.4,4862.0,Oblivion,75612,4,0.7785,-0.004056254388599023
170000000,21.259,400062763.0,125.0,6.3,2895.0,TRON: Legacy,20526,4,0.8884,-0.004259450365494757
150000000,17.93482,333932083.0,166.0,7.3,3398.0,The Curious Case of Benjamin Button,4922,4,0.8351,-0.004381974930875734
81000000,28.224213,414351546.0,130.0,7.6,6069.0,Kingsman: The Secret Service,207703,4,1.0162,-0.0058044201498005515
150000000,12.668733,603900354.0,89.0,6.2,1866.0,Madagascar: Escape 2 Africa,10527,4,0.7627,-0.005921411485504759
170000000,14.61608,299370084.0,113.0,6.5,1782.0,Alice Through the Looking Glass,241259,4,0.805,-0.00708762541654567
120000000,14.072511,649398328.0,142.0,6.4,4074.0,Star Wars: Episode II - Attack of the Clones,1894,4,0.798,-0.007299415171812811
75000000,11.01395,875457937.0,87.0,5.9,3536.0,The Secret Life of Pets,328111,4,0.7484,-0.0073496738768416
110000000,0.913096,407711549.0,133.0,6.8,3572.0,X2,36658,4,0.5857,-0.007638972427770493
160000000,12.572718,433677183.0,123.0,6.3,2325.0,Warcraft,68735,4,0.7775,-0.0077512262302539305
92000000,22.220215,631442092.0,115.0,7.4,5290.0,The Incredibles,9806,4,0.9413,-0.008414061303874967
32350000,14.586087,572700000.0,135.0,7.9,4763.0,Return of the Jedi,1892,4,0.8211,-0.008941988412256123
145000000,13.829042,746921274.0,93.0,6.4,1857.0,Madagascar 3: Europe's Most Wanted,80321,4,0.8201,-0.010214845708877943
170000000,14.046164,185770160.0,126.0,7.0,2197.0,Hugo,44826,4,0.835,-0.011483114505780097
150000000,23.065079,599045960.0,144.0,7.3,3930.0,Casino Royale,36557,4,0.9896,-0.012267331059649972
35000000,23.947351,459270619.0,100.0,7.2,6324.0,The Hangover,18785,4,1.0057,-0.012453168468797272
176000003,21.463465,183987723.0,124.0,5.2,2816.0,Jupiter Ascending,76757,4,0.9671,-0.012681830562032675
170000000,18.751554,396600000.0,127.0,5.8,3183.0,Snow White and the Huntsman,58595,4,0.9267,-0.013126358556825507
150000000,11.481921,665692281.0,91.0,6.7,1925.0,Kung Fu Panda 2,49444,4,0.8094,-0.013311763567973013
58000000,187.86049,783112979.0,108.0,7.4,11444.0,Deadpool,293660,4,3.6964,-0.013398609857642019
120000000,3.918287,415440673.0,126.0,6.3,4110.0,The Wolverine,76170,4,0.6885,-0.013632519406795513
76000000,24.82355,970761885.0,98.0,7.0,4729.0,Despicable Me 2,93456,4,1.0328,-0.013879592954570245
175000000,14.243634,381509870.0,94.0,6.0,1464.0,Monsters vs Aliens,15512,4,0.866,-0.014586829783322073
160000000,26.628178,653428261.0,137.0,6.6,4117.0,The Hunger Games: Mockingjay - Part 2,131634,4,1.0712,-0.014870933921374188
185000000,29.429111,566652812.0,118.0,6.2,3161.0,Kong: Skull Island,293167,4,1.1187,-0.015057153569337373
130000000,16.624853,403170142.0,124.0,6.3,5152.0,Prometheus,70981,4,0.914,-0.015596589392524195
150000000,17.836882,682330139.0,131.0,7.1,3274.0,Mission: Impossible - Rogue Nation,177677,4,0.9376,-0.016017585734863435
165000000,16.993841,389681935.0,120.0,4.9,2550.0,Independence Day: Resurgence,47933,4,0.9258,-0.016240606296350144
185000000,20.659285,343471816.0,122.0,6.6,2636.0,Star Trek Beyond,188927,4,0.9943,-0.017192827697878173
160000000,14.019239,529076069.0,123.0,6.1,3232.0,Godzilla,124905,4,0.8868,-0.017322073367421458
175000000,12.319595,331926147.0,93.0,6.6,1782.0,The Good Dinosaur,105864,4,0.8591,-0.01733466209093271
125000000,1.420361,626137675.0,130.0,7.1,2491.0,Fast Five,51497,4,0.6831,-0.017597641714092744
103000000,23.186666,457640427.0,155.0,7.9,5566.0,Gladiator,98,4,1.042,-0.01790172540226035
150000000,11.017324,624029371.0,92.0,6.2,3050.0,Hancock,8960,4,0.8436,-0.01798405974440527
19000000,25.77851,381109762.0,116.0,8.0,6239.0,Back to the Future,105,4,1.0957,-0.01916334833332281
190000000,22.296076,209154322.0,130.0,6.2,2904.0,Tomorrowland,158852,4,1.0422,-0.019552961526811012
175000000,11.787058,302469017.0,118.0,5.6,1988.0,G.I. Joe: The Rise of Cobra,14869,4,0.881,-0.02075644333897786
145000000,12.256689,609123048.0,102.0,7.6,3163.0,How to Train Your Dragon 2,82702,4,0.9013,-0.022166434584811105
33000000,18.45743,327311859.0,127.0,8.1,5915.0,Se7en,807,4,1.0031,-0.022203580294401018
13000000,16.08692,426480871.0,112.0,8.2,5410.0,The Intouchables,77338,4,0.9686,-0.022683136898640884
180000000,33.94936,407602906.0,131.0,6.7,4903.0,Pacific Rim,68726,4,1.2615,-0.02275049703802047
170000000,34.905445,644571402.0,112.0,6.8,4873.0,Thor: The Dark World,76338,4,1.2792,-0.022980164993831008
150000000,16.229317,738599701.0,138.0,6.7,3500.0,The Matrix Reloaded,604,4,0.9766,-0.023316858708575958
90000000,15.68604,524028679.0,128.0,7.0,5883.0,Sherlock Holmes,10528,4,0.9685,-0.02340516536244824
180000000,11.481379,372234864.0,113.0,5.8,1347.0,The Golden Compass,2268,4,0.9158,-0.02520514336005495
130000000,26.882387,519311965.0,117.0,7.0,6029.0,Ant-Man,102899,4,1.178,-0.026343082616796305
145000000,14.25843,694713380.0,133.0,6.8,4026.0,Mission: Impossible - Ghost Protocol,56292,4,0.9795,-0.027245727576567916
175000000,15.387275,497409852.0,163.0,6.9,2841.0,Troy,652,4,0.999,-0.02736060609143088
150000000,15.362632,385680446.0,127.0,7.4,4574.0,Star Trek,13475,4,1.0008,-0.02760686480977356
113000000,13.165421,850000000.0,140.0,7.1,4200.0,Star Wars: Episode III - Revenge of the Sith,1895,4,0.9666,-0.027802990629265438
69000000,22.274502,543513985.0,95.0,7.1,6595.0,Despicable Me,20352,4,1.1168,-0.02793050379061604
160000000,14.072479,798958165.0,93.0,6.0,2355.0,Shrek the Third,810,4,0.996,-0.02943004309759399
45000000,21.60576,788241776.0,89.0,8.0,5520.0,The Lion King,8587,4,1.1222,-0.029757186257184112
150000000,20.50803,623722818.0,111.0,7.5,4510.0,Ratatouille,2062,4,1.1054,-0.0298871799742996
115000000,26.419962,562816256.0,92.0,7.5,6150.0,"Monsters, Inc.",585,4,1.2031,-0.029994295037643476
165000000,43.847652,677718395.0,115.0,7.1,5880.0,Doctor Strange,284052,4,1.4965,-0.030912693419505727
165000000,11.803808,752600867.0,93.0,6.0,2021.0,Shrek Forever After,10192,4,0.9846,-0.0323052368780605
139000000,29.413342,821708551.0,121.0,6.8,5398.0,Spider-Man,557,4,1.2762,-0.03268985946659763
150000000,9.143457,643034466.0,107.0,7.3,3471.0,Moana,277834,4,0.9498,-0.03328137824502701
178000000,31.982986,370541256.0,113.0,7.6,4979.0,Edge of Tomorrow,137113,4,1.3266,-0.03362323898698999
115000000,15.649091,924317558.0,136.0,6.4,4526.0,Star Wars: Episode I - The Phantom Menace,1893,4,1.0596,-0.03365504280591923
11000000,42.149696,775398007.0,121.0,8.1,6778.0,Star Wars,11,4,1.4961,-0.033973531017322076
178000000,28.712523,543934787.0,144.0,6.4,4831.0,X-Men: Apocalypse,246655,4,1.2778,-0.034150483792078974
200000000,20.818907,435000000.0,109.0,5.9,2177.0,Terminator 3: Rise of the Machines,296,4,1.1494,-0.03423649365160006
18000000,19.470959,538400000.0,124.0,8.2,5998.0,The Empire Strikes Back,1891,4,1.1369,-0.035304746122115045
150000000,16.22986,919838758.0,93.0,6.7,3082.0,Shrek 2,809,4,1.085,-0.03543179290170313
150000000,1.456541,373062864.0,107.0,6.2,4086.0,X-Men Origins: Wolverine,2080,4,0.8562,-0.03687895250050665
100000000,29.741451,876688482.0,161.0,7.4,5966.0,Harry Potter and the Chamber of Secrets,672,4,1.3235,-0.037376497179506654
105000000,18.50194,716392705.0,91.0,7.3,5879.0,Gravity,49047,4,1.1611,-0.0397819201946963
180000000,18.13542,748806957.0,143.0,6.7,2709.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",411,4,1.1601,-0.04034051116223983
200000000,16.507496,371353001.0,115.0,5.9,2496.0,Terminator Salvation,534,4,1.1463,-0.04177553519798111
80000000,15.813629,294804195.0,138.0,7.8,6559.0,Shutter Island,11324,4,1.1394,-0.04227339411983223
70000000,16.89564,319131050.0,153.0,7.9,6598.0,Inglourious Basterds,16869,4,1.1589,-0.04247393331289896
200000000,12.869273,325233863.0,96.0,6.6,1137.0,A Christmas Carol,17979,4,1.0958,-0.04278539737601488
165000000,14.416681,494878759.0,98.0,7.5,4319.0,How to Train Your Dragon,10191,4,1.1251,-0.04323007973864864
165000000,13.697597,471222889.0,108.0,7.1,4656.0,Wreck-It Ralph,82690,4,1.1251,-0.044545279011215924
195000000,11.606061,197687603.0,114.0,5.5,2634.0,Jack the Giant Slayer,81005,4,1.103,-0.04590054871185516
150000000,11.379355,585349010.0,101.0,6.9,4977.0,I Am Legend,6479,4,1.1053,-0.04657226332947291
200000000,10.56812,310669540.0,140.0,6.2,1434.0,Robin Hood,20662,4,1.0939,-0.04678182099565252
63000000,8.863776,920100000.0,127.0,7.6,4956.0,Jurassic Park,329,4,1.0677,-0.04697066127552791
140000000,47.326664,655011224.0,143.0,7.5,7191.0,Pirates of the Caribbean: The Curse of the Black Pearl,22,4,1.7022,-0.047540817472227784
120000000,14.045042,609016565.0,127.0,7.2,5912.0,Life of Pi,87827,4,1.1579,-0.047575878741592484
150000000,5.587707,709709780.0,144.0,6.6,4113.0,Transformers,1858,4,1.0334,-0.04912883105939374
150000000,29.15849,449326618.0,115.0,6.6,6678.0,Thor,10195,4,1.4244,-0.049720378540312075
150000000,4.351756,836297228.0,150.0,6.0,3192.0,Transformers: Revenge of the Fallen,8373,4,1.0255,-0.0505063863937532
200000000,13.985631,219851172.0,114.0,5.1,2551.0,Green Lantern,44912,4,1.1955,-0.051887113953337546
130000000,28.460276,789804554.0,141.0,7.7,6037.0,Harry Potter and the Prisoner of Azkaban,673,4,1.438,-0.052517484232398555
200000000,13.693002,559852396.0,106.0,5.8,2088.0,Cars 2,49013,4,1.2028,-0.0532382551726866
207000000,19.761164,550000000.0,187.0,6.6,2403.0,King Kong,254,4,1.3204,-0.05528386116716482
180000000,41.051422,809342332.0,133.0,7.2,5612.0,Fantastic Beasts and Where to Find Them,259316,4,1.6748,-0.055955662935100445
135000000,23.501228,532950503.0,156.0,7.3,6558.0,The Revenant,281957,4,1.389,-0.05611077814557459
25000000,51.645405,28341469.0,142.0,8.5,8358.0,The Shawshank Redemption,278,4,1.8504,-0.05620627741129995
185000000,12.577266,786636033.0,122.0,5.7,2558.0,Indiana Jones and the Kingdom of the Crystal Skull,217,4,1.2307,-0.05839732446113047
209000000,13.106966,303025485.0,131.0,5.5,2141.0,Battleship,44833,4,1.2407,-0.05854621317185445
94000000,25.497793,940335536.0,100.0,7.6,6292.0,Finding Nemo,12,4,1.4505,-0.05933296893546693
175000000,17.432758,966550600.0,106.0,6.7,2977.0,The Jungle Book,278927,4,1.3218,-0.059698971640482545
200000000,13.67812,586090727.0,106.0,6.1,3015.0,Quantum of Solace,10764,4,1.2639,-0.06009465542922954
100000000,16.382421,392000694.0,180.0,7.9,6768.0,The Wolf of Wall Street,106646,4,1.3233,-0.06178768374261956
55000000,48.307194,677945399.0,142.0,8.2,8147.0,Forrest Gump,13,4,1.8464,-0.06186475203046092
185000000,15.876341,538983207.0,93.0,6.7,4760.0,Brave,62177,4,1.326,-0.06301508098835032
200000000,26.23687,705717432.0,142.0,6.5,4274.0,The Amazing Spider-Man 2,102382,4,1.4978,-0.06326795207581784
180000000,19.467403,758539785.0,97.0,7.0,4607.0,Maleficent,102651,4,1.4069,-0.06548929922661659
190000000,15.78129,467365246.0,132.0,7.4,4479.0,Star Trek Into Darkness,54138,4,1.3561,-0.06655322181302309
200000000,11.137329,491868548.0,130.0,5.7,3576.0,Oz: The Great and Powerful,68728,4,1.2965,-0.06838545779957617
150000000,26.024868,1023784195.0,108.0,7.7,4961.0,Zootopia,269149,4,1.5531,-0.06983661321309145
160000000,0.738633,353624124.0,132.0,7.1,5252.0,X-Men: First Class,49538,4,1.1643,-0.07262850819837038
140000000,19.323582,370569774.0,124.0,6.6,7174.0,Captain America: The First Avenger,1771,4,1.4707,-0.07288330936454243
150000000,24.903057,895921036.0,157.0,7.5,5758.0,Harry Potter and the Goblet of Fire,674,4,1.5728,-0.07409027487608541
108000000,25.62993,630161890.0,141.0,7.6,7442.0,The Martian,286217,4,1.5877,-0.07442621152577958
200000000,16.267502,743559607.0,104.0,7.0,3622.0,Monsters University,62211,4,1.4522,-0.07640509558075767
130000000,25.30914,847423452.0,146.0,7.4,6656.0,The Hunger Games: Catching Fire,101299,4,1.6044,-0.07687950402433943
225000000,12.490891,419651413.0,150.0,6.3,1668.0,The Chronicles of Narnia: Prince Caspian,2454,4,1.4163,-0.07929991767109282
150000000,21.3643,938212738.0,138.0,7.4,5633.0,Harry Potter and the Order of the Phoenix,675,4,1.5622,-0.0793778610613296
200000000,26.114918,531865000.0,116.0,6.7,5683.0,World War Z,72190,4,1.6597,-0.08158665449183955
250000000,145.88214,1153304495.0,147.0,7.1,7462.0,Captain America: Civil War,271110,4,3.6226,-0.08192794872651149
125000000,38.187237,976475550.0,152.0,7.5,7188.0,Harry Potter and the Philosopher's Stone,671,4,1.8759,-0.08367129025096116
150000000,28.50534,374218673.0,140.0,7.5,7511.0,Batman Begins,272,4,1.7259,-0.08461380437877908
63000000,63.8696,100853753.0,139.0,8.3,9678.0,Fight Club,550,4,2.322,-0.08655933641109453
170000000,18.717705,714766572.0,136.0,7.6,5881.0,Captain America: The Winter Soldier,100402,4,1.611,-0.0896728618002337
260000000,39.186817,604942143.0,149.0,6.2,1440.0,Transformers: The Last Knight,335988,4,1.9825,-0.09375780848489093
160000000,1.657637,788679850.0,130.0,6.7,5282.0,Fast & Furious 6,82992,4,1.3695,-0.0938829768021797
210000000,0.867943,459359555.0,104.0,6.3,3581.0,X-Men: The Last Stand,36668,4,1.3734,-0.09576322494673077
79000000,29.423536,926287400.0,179.0,8.0,7641.0,The Lord of the Rings: The Two Towers,121,4,1.8829,-0.10048241048648698
200000000,10.834506,783766341.0,127.0,6.7,4432.0,Spider-Man 2,558,4,1.5791,-0.1005256778813714
175000000,42.965027,745600054.0,123.0,5.9,7717.0,Suicide Squad,297761,4,2.1166,-0.10183593000481637
200000000,16.698627,769653595.0,158.0,5.6,4994.0,2012,14161,4,1.6979,-0.103078596763484
200000000,36.567574,1056057273.0,133.0,7.4,5111.0,Rogue One: A Star Wars Story,330459,4,2.0317,-0.10404749202930669
63000000,33.366333,463517383.0,136.0,7.9,9079.0,The Matrix,603,4,2.0133,-0.10784595282011238
180000000,16.088366,521311860.0,98.0,7.8,6439.0,WALL·E,10681,4,1.7518,-0.11021919315383195
150000000,24.248243,1274219009.0,102.0,7.3,5440.0,Frozen,109445,4,1.9112,-0.11311107976303852
225000000,10.684385,624026776.0,106.0,6.3,4228.0,Men in Black 3,41154,4,1.7138,-0.11585574138560219
210000000,18.4956,1091405097.0,165.0,5.8,3136.0,Transformers: Age of Extinction,91314,4,1.8545,-0.11729522054559888
200000000,14.477677,1028570889.0,97.0,6.8,4333.0,Finding Dory,127380,4,1.8003,-0.11858599887898395
200000000,17.285093,1025491110.0,108.0,6.4,4773.0,Alice in Wonderland,12155,4,1.8558,-0.11965452724129187
200000000,29.455315,1065659812.0,151.0,7.0,5380.0,Pirates of the Caribbean: Dead Man's Chest,58,4,2.0599,-0.12020767686729886
255000000,12.729104,89289910.0,149.0,5.9,2361.0,The Lone Ranger,57201,4,1.8148,-0.12340479620104161
260000000,14.670353,284139100.0,132.0,6.1,2170.0,John Carter,49529,4,1.8698,-0.12600165076282321
175000000,23.985586,857611174.0,94.0,7.9,6737.0,Inside Out,150540,4,2.0325,-0.12714924587813842
195000000,4.503505,1123746996.0,154.0,6.1,3351.0,Transformers: Dark of the Moon,38356,4,1.7345,-0.12947416384133806
175000000,19.330885,735099082.0,96.0,7.8,7048.0,Up,14160,4,2.0027,-0.13233188834728624
125000000,24.990738,1342000000.0,130.0,7.9,6141.0,Harry Potter and the Deathly Hallows: Part 2,12445,4,2.1021,-0.13309006351307678
200000000,16.96647,1066969703.0,103.0,7.6,4710.0,Toy Story 3,10193,4,1.9845,-0.13462215571816297
215000000,31.102266,752215857.0,136.0,6.5,6734.0,The Amazing Spider-Man,1930,4,2.2243,-0.1355704972721649
200000000,19.083344,623933331.0,124.0,6.6,6969.0,Iron Man 2,10138,4,2.0317,-0.13602598547092307
93000000,32.070724,871368364.0,178.0,8.0,8892.0,The Lord of the Rings: The Fellowship of the Ring,120,4,2.3125,-0.1436573594770312
245000000,24.926577,880674609.0,148.0,6.3,4552.0,Spectre,206647,4,2.2316,-0.14768170111598022
250000000,48.573288,1238764765.0,136.0,6.8,3803.0,The Fate of the Furious,337339,4,2.6305,-0.14901736226696471
258000000,27.614265,890871626.0,139.0,5.9,3687.0,Spider-Man 3,559,4,2.3077,-0.1512716827718358
270000000,13.284712,391081192.0,154.0,5.4,1429.0,Superman Returns,1452,4,2.0783,-0.15184013660694481
140000000,22.0731,585174222.0,126.0,7.4,8951.0,Iron Man,1726,4,2.2296,-0.15267714365675428
260000000,14.684761,591794936.0,100.0,7.4,3419.0,Tangled,38757,4,2.1338,-0.15548272561486987
94000000,29.324358,1118888979.0,201.0,8.1,8226.0,The Lord of the Rings: The Return of the King,122,4,2.3761,-0.15578904560640724
225000000,18.538834,662845518.0,143.0,6.5,6462.0,Man of Steel,49521,4,2.2068,-0.15659291357044575
75000000,20.031668,691210692.0,142.0,6.9,9634.0,The Hunger Games,70160,4,2.2541,-0.15914928132588052
250000000,31.718977,956019788.0,144.0,7.1,4884.0,The Hobbit: The Battle of the Five Armies,122917,4,2.4684,-0.16172573229124462
190000000,27.275686,1506249360.0,137.0,7.3,4253.0,Furious 7,168259,4,2.4109,-0.16342566244943124
150000000,29.36178,378858340.0,120.0,7.3,9629.0,Mad Max: Fury Road,76341,4,2.4794,-0.16726649936778848
250000000,20.644775,958400000.0,161.0,7.6,4633.0,The Hobbit: The Desolation of Smaug,57158,4,2.4894,-0.18432752525947682
250000000,26.058586,747862775.0,131.0,7.5,6155.0,X-Men: Days of Future Past,127585,4,2.5936,-0.18607220808088173
170000000,53.2916,773328629.0,121.0,7.9,10014.0,Guardians of the Galaxy,118340,4,3.1201,-0.19511047985369684
