budget,popularity,revenue,runtime,vote_average,vote_count,title,id,cluster,distance,Rank
15000000,18.960548,69623713.0,107.0,6.1,726.0,The Hills Have Eyes,9792,3,0.3083,0.09175928245361631
15000000,16.018524,146497771.0,100.0,6.0,1452.0,Mama,132232,3,0.2979,0.09140789190523627
24000000,16.195894,87055349.0,91.0,6.6,552.0,Old School,11635,3,0.2995,0.08835385497311965
30000000,14.013413,49263404.0,104.0,6.2,502.0,Entourage,188222,3,0.2918,0.08804568499461682
33000000,13.234894,104155843.0,107.0,6.0,442.0,The Cell,8843,3,0.2892,0.08747213046296545
24000000,13.765241,99965753.0,89.0,5.9,982.0,Hitman,1620,3,0.2913,0.08682360998172339
24000000,11.264845,172363301.0,120.0,6.1,856.0,Scream 2,4233,3,0.2824,0.08671822925725373
32000000,11.204539,54674226.0,139.0,6.5,1009.0,The Tree of Life,8967,3,0.2823,0.08635331742018629
26000000,12.638573,90426405.0,90.0,5.9,1046.0,Final Destination 2,9358,3,0.288,0.0845311728769256
20000000,11.967379,167722310.0,92.0,6.2,1009.0,DodgeBall: A True Underdog Story,9472,3,0.2857,0.08422136571321939
25000000,13.083718,30411183.0,108.0,6.3,844.0,The Girl Next Door,10591,3,0.2899,0.08355267567174857
25000000,15.157255,84618541.0,96.0,6.6,543.0,Going in Style,353070,3,0.2975,0.08294671231285661
28000000,9.157369,134402450.0,105.0,6.4,813.0,Last Vegas,137093,3,0.2761,0.08283222807867296
28000000,10.40782,60780981.0,89.0,6.1,1363.0,Zoolander,9398,3,0.281,0.08146552725130722
20000000,11.362762,136267476.0,102.0,6.1,1388.0,17 Again,16996,3,0.2847,0.08055462952378545
25000000,8.88057,147780440.0,107.0,6.1,1367.0,No Strings Attached,41630,3,0.2759,0.08033874875083298
30000000,12.840798,152427960.0,131.0,6.0,515.0,A View to a Kill,707,3,0.2901,0.08017752603732498
30000000,8.140941,77566815.0,101.0,6.3,1045.0,The Number 23,3594,3,0.2737,0.07894011415561737
30000000,14.015739,114908830.0,97.0,5.8,608.0,Freddy vs. Jason,6466,3,0.2949,0.07827422579069312
20000000,22.83165,0.0,91.0,6.2,339.0,Fist Fight,345922,3,0.3264,0.07826547782209525
25000000,12.472206,66980456.0,94.0,6.4,1859.0,The Giver,227156,3,0.2894,0.07822779188670914
20000000,17.136671,35739755.0,104.0,6.4,575.0,Robin Hood: Men in Tights,8005,3,0.3062,0.07780132815413773
18000000,12.769371,141774679.0,96.0,6.2,908.0,Legally Blonde,8835,3,0.2908,0.07715858300666917
25000000,9.895752,153997819.0,99.0,6.1,867.0,Ride Along,168530,3,0.2807,0.07663145278382612
30000000,9.296824,108979549.0,104.0,5.9,1110.0,Transporter 3,13387,3,0.2787,0.07618950897020214
26000000,13.548808,51164106.0,105.0,6.2,561.0,Delivery Man,146239,3,0.2942,0.07521405215403254
25000000,9.196884,94679598.0,104.0,6.5,1372.0,1408,3021,3,0.2789,0.07442887735378971
20000000,16.626656,136150434.0,90.0,5.8,758.0,Saw: The Final Chapter,41439,3,0.3056,0.07393859510312834
38000000,11.596222,45465299.0,111.0,5.9,671.0,Push,13455,3,0.2877,0.07370917226123089
17000000,13.689175,119100758.0,86.0,6.2,1619.0,The Shallows,332567,3,0.2952,0.07363850729837201
40000000,10.03936,54682547.0,110.0,6.2,522.0,Small Soldiers,11551,3,0.2822,0.0735122330791429
30000000,13.799419,105011053.0,118.0,5.8,593.0,Sisters,266294,3,0.2958,0.07298705120167401
25000000,13.482371,133752825.0,86.0,6.2,463.0,Hot Shots! Part Deux,9255,3,0.295,0.07193540682617264
30000000,8.071196,63782078.0,111.0,6.5,1284.0,Hanna,50456,3,0.2757,0.0718314442196965
27000000,10.860952,115505027.0,104.0,6.7,845.0,Closer,2288,3,0.2857,0.07172766154118737
35000000,10.169411,28128670.0,103.0,6.0,876.0,The Thing,60935,3,0.2836,0.07055597920105662
32000000,11.428941,50907422.0,98.0,6.6,667.0,Team America: World Police,3989,3,0.2883,0.06992390896181594
30250000,12.669608,115101622.0,105.0,6.4,305.0,Get Shorty,8012,3,0.2931,0.068762786252508
30000000,8.764548,75505973.0,113.0,6.2,784.0,30 Days of Night,4513,3,0.2792,0.06859879782188477
27000000,8.461369,101624843.0,111.0,6.6,1169.0,Pineapple Express,10189,3,0.2784,0.067703753886723
27000000,10.956665,129000000.0,101.0,6.6,627.0,About a Boy,245,3,0.2875,0.06711944238350902
25000000,9.806554,122489822.0,97.0,6.4,742.0,Nanny McPhee,11283,3,0.2834,0.06709073071245426
36000000,17.714247,44350926.0,109.0,5.8,261.0,A Man Apart,8409,3,0.3117,0.06694022155398319
35000000,19.294832,10496317.0,93.0,5.8,319.0,Bandidas,1969,3,0.3175,0.06645687946961293
33000000,10.391425,20645327.0,108.0,6.5,783.0,Pandorum,19898,3,0.2857,0.06642578574730734
20000000,9.362056,183936074.0,100.0,6.3,1287.0,Bad Moms,376659,3,0.2821,0.06618020620380553
35000000,9.918269,156563139.0,103.0,6.1,405.0,Under Siege,8845,3,0.2842,0.06582376891217506
35000000,9.529382,84606030.0,137.0,6.0,766.0,J. Edgar,88794,3,0.2832,0.06459303000016821
40000000,10.771255,58785180.0,102.0,6.1,420.0,Morning Glory,38357,3,0.2878,0.06407763035351127
26000000,11.026793,181096164.0,84.0,6.4,588.0,Hot Shots!,9595,3,0.2888,0.06380259497234202
32000000,13.990891,51155219.0,137.0,6.7,580.0,Defiance,13813,3,0.2994,0.06377114055937294
25000000,11.872997,117719158.0,93.0,5.8,1000.0,Final Destination 3,9286,3,0.2923,0.062295945602195923
40000000,11.655588,44907260.0,113.0,6.0,437.0,Grudge Match,64807,3,0.2917,0.061737307387178614
27500000,10.619302,187500000.0,131.0,6.2,534.0,Octopussy,700,3,0.2881,0.061413621462588816
25000000,8.371479,114977104.0,115.0,6.6,1302.0,Dear John,22971,3,0.2801,0.06131578066579495
15000000,20.683405,14860766.0,93.0,6.2,526.0,Scouts Guide to the Zombie Apocalypse,273477,3,0.3241,0.06127689456170424
30000000,9.2467,43763247.0,96.0,6.4,826.0,Café Society,339397,3,0.2833,0.0610849508341232
0,31.772396,5972942.0,86.0,6.3,799.0,The Autopsy of Jane Doe,397243,3,0.3638,0.06101908880936907
38000000,12.986842,57319029.0,107.0,5.9,384.0,Sister Act 2: Back in the Habit,6279,3,0.297,0.06001880615190036
23000000,12.21459,79799880.0,101.0,6.5,632.0,The Wedding Ringer,252838,3,0.2944,0.059516024422746144
30000000,11.213712,140161792.0,87.0,6.7,593.0,The SpongeBob SquarePants Movie,11836,3,0.291,0.058960052659100454
25000000,10.595067,63100000.0,109.0,6.1,777.0,Contraband,77866,3,0.2889,0.05861151874825585
35000000,8.277765,139000000.0,132.0,6.2,541.0,Star Trek: The Motion Picture,152,3,0.2807,0.05836123628869054
30000000,9.111782,159291809.0,107.0,6.6,595.0,Step Up 3D,41233,3,0.2838,0.05798118367369641
22000000,14.921298,15447154.0,92.0,6.2,672.0,Before I Go to Sleep,204922,3,0.3046,0.05784234778421951
32000000,11.137888,156167015.0,133.0,5.9,549.0,Licence to Kill,709,3,0.2911,0.05778779904059378
25000000,9.218002,86175291.0,130.0,6.1,1595.0,Pain & Gain,134374,3,0.2848,0.05602006057801663
31000000,15.672195,28000000.0,125.0,6.4,240.0,Tristan & Isolde,9044,3,0.3079,0.05589160431520521
29000000,8.843365,98185582.0,102.0,6.2,605.0,Once Upon a Time in Mexico,1428,3,0.2836,0.05558234089307845
38000000,13.217623,28921264.0,79.0,6.2,375.0,James and the Giant Peach,10539,3,0.2993,0.05535548860429332
36000000,8.970494,156844753.0,105.0,6.5,384.0,Ip Man 3,365222,3,0.2842,0.0551215470709103
30000000,8.047735,36894225.0,111.0,6.1,1052.0,The Family,112205,3,0.2813,0.05386741576378905
28000000,9.765123,195312802.0,127.0,6.3,497.0,For Your Eyes Only,699,3,0.2876,0.05334856380558009
35000000,7.79014,74558115.0,122.0,6.6,758.0,From Hell,768,3,0.2806,0.05317105588429713
10000000,14.938035,163876815.0,108.0,6.1,1104.0,Saw III,214,3,0.3063,0.05265839525044663
20000000,17.187708,12007070.0,125.0,6.5,550.0,A Most Violent Year,241239,3,0.3146,0.05182896071534254
25000000,10.19853,229736344.0,90.0,6.1,682.0,Mr. Bean's Holiday,1268,3,0.2897,0.05160540172345225
21000000,13.217421,43928932.0,92.0,6.6,1724.0,The Transporter,4108,3,0.3005,0.051560538101182773
3500000,26.972326,25174316.0,97.0,6.1,668.0,Dark Skies,145135,3,0.3501,0.05011658554770171
17000000,16.57402,33000000.0,96.0,6.6,717.0,Tron,97,3,0.313,0.04995612509480771
42000000,10.536644,62000000.0,108.0,6.3,265.0,The Rocketeer,10249,3,0.2915,0.04973436270081458
30000000,12.130803,495303.0,84.0,6.3,681.0,Idiocracy,7512,3,0.2975,0.04877218223430135
30000000,8.33501,114663461.0,89.0,5.9,884.0,Bride Wars,10521,3,0.2842,0.04794568887932299
28000000,9.534828,27139524.0,96.0,6.0,1099.0,American Ultra,261392,3,0.2885,0.04790358266637988
30000000,6.859934,64352607.0,123.0,6.3,885.0,The Imaginarium of Doctor Parnassus,8054,3,0.2791,0.04740805196116879
15000000,12.884191,64238440.0,100.0,6.5,1225.0,28 Weeks Later,1562,3,0.3007,0.04716561182676182
23000000,10.930143,76488889.0,91.0,6.4,666.0,Bad Santa,10147,3,0.2938,0.04690845657750031
33000000,7.859968,140470746.0,99.0,6.7,679.0,Step Up Revolution,85446,3,0.2829,0.04669027080013696
30000000,8.234382,40346186.0,94.0,6.3,808.0,Safe,72387,3,0.2843,0.046493348556594774
34000000,11.358363,95608995.0,90.0,6.0,349.0,TMNT,1273,3,0.2956,0.046054889663555226
19000000,10.966015,144216468.0,122.0,6.3,675.0,The Exorcism of Emily Rose,8643,3,0.2942,0.046049293142070014
17000000,12.01525,97542952.0,91.0,6.4,1754.0,Evil Dead,109428,3,0.2981,0.04557103146992017
31000000,14.224013,41512007.0,98.0,6.0,303.0,Wimbledon,11823,3,0.306,0.04554386859976656
40000000,9.163897,60462347.0,99.0,6.2,384.0,Ninja Assassin,22832,3,0.288,0.045295321304882716
21000000,20.214579,24527158.0,95.0,6.0,244.0,Kidnap,293768,3,0.3275,0.04523704258679562
29000000,10.550259,59509925.0,105.0,6.5,502.0,The Last Boy Scout,9319,3,0.293,0.04514726424342812
19000000,12.446738,278019771.0,88.0,6.0,1468.0,Scary Movie,4247,3,0.2998,0.04507042498915367
26000000,7.867999,110230332.0,97.0,6.0,919.0,Freaky Friday,10330,3,0.2835,0.044884621429119226
35000000,13.912531,25182929.0,83.0,5.7,794.0,Grimsby,267193,3,0.3052,0.04455507116208807
20000000,13.924623,67200000.0,108.0,6.3,454.0,Wild Things,617,3,0.3054,0.04405949800589126
26000000,11.890138,61489265.0,115.0,6.3,413.0,Flatliners,1551,3,0.2984,0.04321010075207707
35000000,8.983275,93246388.0,109.0,6.0,450.0,Nanny McPhee and the Big Bang,35019,3,0.2883,0.04230759037867976
17000000,15.783615,182057016.0,103.0,6.5,340.0,While You Were Sleeping,2064,3,0.3127,0.04197907914358018
40000000,12.160363,19322135.0,89.0,5.9,500.0,Duplex,7288,3,0.2998,0.04183669373981927
20000000,14.753931,41627431.0,115.0,6.5,511.0,Never Back Down,8456,3,0.3091,0.041729945883580616
30000000,10.587232,51132598.0,83.0,6.4,535.0,The Naked Gun 33⅓: The Final Insult,36593,3,0.2944,0.041139982557839044
27000000,9.389976,38122105.0,101.0,6.4,713.0,The Running Man,865,3,0.2903,0.040578913386564885
27000000,12.235391,60527873.0,115.0,6.2,353.0,Kiss the Girls,9437,3,0.3005,0.040471510372381336
25000000,12.798367,23580000.0,97.0,6.2,522.0,The Losers,34813,3,0.3026,0.04019143491010363
20000000,24.317924,45056771.0,101.0,5.6,336.0,Rough Night,397422,3,0.3439,0.03973867560540728
22000000,9.896704,43058898.0,100.0,6.4,898.0,Homefront,204082,3,0.2926,0.03903158061499605
40000000,9.48515,29918745.0,105.0,5.9,608.0,Keeping Up with the Joneses,331313,3,0.2915,0.03786095435906739
16500000,11.749159,67683989.0,94.0,6.5,1033.0,Austin Powers: International Man of Mystery,816,3,0.2996,0.037825508246440626
20000000,10.180776,121697323.0,94.0,6.5,738.0,Wayne's World,8872,3,0.294,0.03781452635980691
19000000,13.088552,108047131.0,90.0,6.0,606.0,The Amityville Horror,10065,3,0.3046,0.037147085919773115
35000000,8.612618,72436439.0,110.0,6.0,494.0,Mirrors,13515,3,0.2887,0.03685792981037854
19000000,9.262184,141407024.0,118.0,6.5,1729.0,Bad Boys,9737,3,0.2912,0.03629139924839751
30000000,8.587129,180622424.0,108.0,6.1,408.0,Sweet Home Alabama,11529,3,0.2889,0.03593798906014642
21000000,10.234919,227799884.0,105.0,6.5,630.0,Sleepless in Seattle,858,3,0.2953,0.03431718245706156
22000000,9.863789,194647323.0,100.0,6.6,657.0,A Dog's Purpose,381289,3,0.294,0.03423512618360816
28000000,7.646215,92380927.0,99.0,6.4,575.0,Role Models,15373,3,0.2869,0.031634356138757036
18000000,12.799853,251212670.0,85.0,6.3,602.0,Bean,1281,3,0.3054,0.03135866600622261
11000000,17.360893,68233629.0,90.0,6.0,755.0,Saw VI,22804,3,0.3218,0.031028555078394388
10000000,13.1789,118587880.0,105.0,6.1,1356.0,The Purge: Election Year,316727,3,0.307,0.030581947525484016
17000000,8.896679,127730736.0,95.0,6.1,1237.0,The Woman in Black,65086,3,0.2919,0.029951745064912494
9000000,19.827545,44196684.0,87.0,6.3,605.0,Child's Play,10585,3,0.3311,0.02948867950926623
35000000,18.147448,0.0,125.0,6.0,56.0,Flying Swords of Dragon Gate,81870,3,0.3253,0.028848336437008876
22000000,9.665424,189833357.0,97.0,6.3,501.0,The Santa Clause,11395,3,0.295,0.02883465164825945
25000000,10.516094,52395996.0,101.0,6.1,548.0,The Night Before,296100,3,0.2981,0.02864264448019216
15000000,11.247957,107217396.0,86.0,6.4,1684.0,Ace Ventura: Pet Detective,3049,3,0.3014,0.026476965776083883
35000000,9.778826,0.0,115.0,6.4,498.0,The Other Boleyn Girl,12184,3,0.2962,0.02632250665017795
30000000,11.066473,105834556.0,125.0,6.7,365.0,About Schmidt,2755,3,0.3009,0.02600793405792766
30000000,13.413895,15395087.0,130.0,6.3,291.0,Anonymous,61891,3,0.3093,0.025966217472434827
27220000,12.388833,5496951.0,105.0,6.1,473.0,The Frozen Ground,199373,3,0.3058,0.025453225143812347
28000000,10.390708,39514713.0,96.0,6.5,491.0,Hocus Pocus,10439,3,0.2987,0.025330456228509143
35000000,5.654784,31083599.0,91.0,6.2,848.0,Premium Rush,49526,3,0.2818,0.02526606656509596
20000000,10.914556,54956140.0,101.0,6.2,649.0,The Crazies,29427,3,0.3007,0.02492460174295716
17000000,11.673366,270000000.0,99.0,6.6,894.0,Rocky III,1371,3,0.3035,0.024643485450720592
39000000,7.259086,26820641.0,86.0,6.3,589.0,Shoot 'Em Up,4141,3,0.2879,0.02410236244798386
20000000,13.246795,65569869.0,109.0,6.3,369.0,Street Kings,1266,3,0.3094,0.02376327838116632
29000000,11.564252,70752904.0,137.0,6.6,404.0,Brotherhood of the Wolf,6312,3,0.3034,0.023727435260184504
35000000,11.787942,63710000.0,100.0,6.7,265.0,What About Bob?,10276,3,0.3043,0.023408830164058536
23000000,7.667579,150816700.0,98.0,6.5,658.0,Step Up 2: The Streets,8328,3,0.2897,0.02302604212264925
18000000,17.367336,46908987.0,103.0,6.4,220.0,"See No Evil, Hear No Evil",11185,3,0.3244,0.02288386307651616
35000000,6.332878,155545279.0,102.0,6.0,465.0,Hannah Montana: The Movie,18126,3,0.285,0.022809285638697274
27000000,9.644085,29000000.0,109.0,6.1,580.0,Case 39,28355,3,0.2975,0.020692297487274414
35000000,12.806634,29400000.0,123.0,6.6,221.0,The Pledge,5955,3,0.3088,0.02068934116663021
30000000,12.09096,29359216.0,110.0,6.7,413.0,The Frighteners,10779,3,0.3067,0.019245153384140012
11000000,15.750026,48572000.0,96.0,6.6,882.0,Tremors,9362,3,0.3198,0.019159840473778555
28000000,9.672317,92601050.0,104.0,6.1,336.0,No Reservations,3638,3,0.2981,0.019114753640068538
31000000,10.813579,74151346.0,74.0,6.5,372.0,Oliver & Company,12233,3,0.3023,0.018727485638715638
32000000,7.502967,18409891.0,111.0,6.2,627.0,Repo Men,31867,3,0.2906,0.01832274853864964
29000000,14.25013,34994648.0,104.0,5.8,360.0,Red Heat,9604,3,0.3149,0.017709822529578284
40000000,9.820229,46442528.0,117.0,6.3,188.0,Get Rich or Die Tryin',10060,3,0.2991,0.01762441182965399
30000000,10.596719,42886719.0,107.0,6.5,329.0,A Lot Like Love,8976,3,0.3019,0.01754293902273256
20000000,10.997518,117224271.0,94.0,6.4,434.0,Jackass 3D,16290,3,0.3034,0.017327902590814417
25000000,12.077833,40452643.0,103.0,6.0,422.0,War,10431,3,0.3076,0.016252430467553702
22000000,11.619446,33788161.0,104.0,6.4,491.0,Jay and Silent Bob Strike Back,2294,3,0.306,0.016133235481502722
22000000,11.241366,63647656.0,106.0,5.7,1338.0,"Hail, Caesar!",270487,3,0.3048,0.01565665106068337
15000000,15.553313,61548707.0,98.0,5.9,601.0,Krampus,287903,3,0.3203,0.015358295694575419
38000000,6.456233,122417389.0,98.0,6.2,297.0,MouseHunt,6283,3,0.2878,0.015352644988847336
10000000,17.028854,64188367.0,97.0,5.8,1133.0,The Boy,321258,3,0.3256,0.015269076554030953
36000000,10.231985,160000000.0,134.0,5.8,348.0,Never Say Never Again,36670,3,0.3016,0.014372553086987608
20000000,14.810519,7563728.0,107.0,6.2,406.0,Hackers,10428,3,0.318,0.014239985721089338
35000000,8.061423,86369815.0,100.0,5.8,568.0,Sky High,11459,3,0.2939,0.014198972044213318
40000000,14.622493,7400000.0,125.0,6.5,53.0,The Children of Huang Shi,13405,3,0.3174,0.01401313540091903
31000000,11.316988,27388767.0,96.0,5.9,454.0,Ella Enchanted,14442,3,0.3056,0.013982121053449703
30000000,11.552956,35294470.0,109.0,6.0,318.0,Assault on Precinct 13,8978,3,0.3066,0.013486098350302206
20000000,13.52638,11110975.0,148.0,6.5,852.0,Inherent Vice,171274,3,0.3137,0.013329943595873833
27500000,13.482558,24748670.0,120.0,6.2,207.0,Rendition,5125,3,0.3136,0.013151171121429744
37000000,7.128117,96047633.0,114.0,5.8,577.0,The Rite,48171,3,0.291,0.012825742774642893
18000000,12.682927,6212282.0,112.0,6.2,705.0,Midnight Special,245703,3,0.3109,0.012655282451588479
11500000,16.290586,94073028.0,102.0,5.7,1429.0,Dirty Grandpa,291870,3,0.3238,0.012621597356136577
40000000,6.417385,84601681.0,101.0,6.0,410.0,Made of Honor,10761,3,0.2886,0.012385531371796224
12000000,14.294019,35931410.0,128.0,6.0,1183.0,Jobs,115782,3,0.3169,0.011884302701498567
25000000,11.504398,15436808.0,127.0,6.6,592.0,The Infiltrator,325789,3,0.307,0.011673569698033376
20000000,10.52008,79114085.0,129.0,6.6,663.0,Conan the Barbarian,9387,3,0.3037,0.010988532409412763
20000000,16.01076,7227038.0,120.0,6.6,403.0,Gold,334524,3,0.3234,0.010726027450794151
30000000,10.691321,0.0,107.0,5.7,1282.0,The Last Stand,76640,3,0.3044,0.010709795557239762
29000000,10.829116,48902953.0,110.0,6.7,409.0,Florence Foster Jenkins,315664,3,0.3049,0.0106854852747882
4000000,15.399863,152925093.0,92.0,6.3,1288.0,Saw II,215,3,0.3215,0.009832879096082214
20000000,8.066726,36606743.0,100.0,6.3,974.0,Burnt,295964,3,0.2955,0.009201956770141337
16000000,19.803968,2084628.0,101.0,5.9,386.0,Equals,301875,3,0.3375,0.008994892248817138
28000000,7.861004,100654149.0,81.0,6.1,502.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",218778,3,0.2951,0.008143179411669463
30000000,13.436536,22211426.0,108.0,5.8,374.0,Doomsday,13460,3,0.3151,0.00789065415653406
15000000,12.47441,145000000.0,84.0,6.6,1965.0,Chronicle,76726,3,0.3119,0.007140162868250671
20000000,17.193268,0.0,117.0,6.7,396.0,Holes,8326,3,0.3288,0.007011844177938514
22000000,9.627676,147880543.0,110.0,6.0,434.0,The Game Plan,13680,3,0.3019,0.006600561328076668
30000000,12.84554,53909751.0,124.0,5.7,466.0,The Five-Year Engagement,72207,3,0.3134,0.0065901078901239585
23000000,9.794569,86930411.0,85.0,6.6,556.0,The Naked Gun 2½: The Smell of Fear,37137,3,0.3025,0.0065887742009959616
22700000,9.10373,38119483.0,96.0,6.7,924.0,Spaceballs,957,3,0.3005,0.005108972868587053
40000000,11.617481,74597643.0,89.0,5.7,337.0,Escape from Planet Earth,68179,3,0.3097,0.004416993521250606
30000000,11.331072,33013805.0,113.0,6.6,281.0,Confessions of a Dangerous Mind,4912,3,0.3087,0.004343430851654256
42000000,8.371005,63781810.0,115.0,6.1,187.0,High Crimes,11560,3,0.2982,0.004104360285357281
32000000,7.000421,69055695.0,107.0,6.1,399.0,Takers,22907,3,0.2934,0.0037984711334106136
20000000,7.120403,31327899.0,105.0,6.3,1171.0,Machete,23631,3,0.294,0.0032569648713892396
13500000,13.184585,202000000.0,93.0,6.5,486.0,Teenage Mutant Ninja Turtles,1498,3,0.3157,0.0031493011242990088
35000000,7.82187,42064105.0,118.0,6.5,360.0,A Good Year,9726,3,0.2966,0.002960445762725722
30000000,7.728737,0.0,127.0,6.6,856.0,Tinker Tailor Soldier Spy,49517,3,0.2964,0.002540904614206571
25000000,12.238061,26800152.0,100.0,6.2,277.0,CHiPS,417644,3,0.3127,0.001942876772026897
25000000,10.571841,96773200.0,106.0,6.0,289.0,The Jewel of the Nile,10303,3,0.3068,0.0017752974542778327
19800000,11.313659,41296320.0,103.0,6.5,512.0,This Is Where I Leave You,239678,3,0.3095,0.0016183576346219253
23000000,9.461823,185991646.0,90.0,5.9,521.0,The Waterboy,10663,3,0.3029,0.0015672072446340085
40000000,5.083211,103071443.0,112.0,6.3,293.0,The Water Horse,54318,3,0.2873,0.0014288333939039763
45000000,10.511241,0.0,111.0,6.1,214.0,The River Wild,8987,3,0.3067,0.0014070580463079463
11000000,18.344227,235483004.0,95.0,6.4,2358.0,American Pie,2105,3,0.3347,0.0013611280816393234
30000000,7.282488,0.0,105.0,6.6,823.0,Letters to Juliet,37056,3,0.2952,0.0012945528934341505
32000000,8.50563,55157539.0,119.0,6.1,307.0,The Mothman Prophecies,2637,3,0.3,-6.446874945371939e-05
16000000,9.844558,247275374.0,107.0,6.5,1894.0,Dumb and Dumber,8467,3,0.3048,-0.00011603501742266098
25000000,7.857078,92991835.0,119.0,6.6,508.0,Michael Clayton,4566,3,0.2979,-0.000750708031556066
27000000,11.981531,17286299.0,110.0,6.2,247.0,How to Lose Friends & Alienate People,13092,3,0.3127,-0.0009538436960925267
35000000,8.355977,40263020.0,112.0,6.3,247.0,Blast from the Past,11622,3,0.2998,-0.0011222250744773038
15000000,13.462253,40283321.0,104.0,6.2,500.0,The Faculty,9276,3,0.3181,-0.0013006221351043734
24000000,8.10357,12096300.0,134.0,6.5,965.0,Foxcatcher,87492,3,0.2991,-0.001760002475943559
18000000,8.884035,123306987.0,95.0,6.5,603.0,The Wedding Singer,11003,3,0.3019,-0.0017965907666130654
40000000,13.417585,0.0,128.0,6.0,124.0,USS Indianapolis: Men of Courage,340945,3,0.3183,-0.002437113446111888
20000000,10.038613,51416464.0,98.0,6.0,646.0,Daybreakers,19901,3,0.3063,-0.0026656047363346896
20000000,11.21306,187884007.0,116.0,5.9,412.0,Jaws 2,579,3,0.3105,-0.002678149486243536
19000000,14.20229,91379051.0,97.0,5.7,566.0,Friday the 13th,13207,3,0.3212,-0.0027418898782286816
20000000,8.732701,64822796.0,112.0,6.6,708.0,The Bank Job,8848,3,0.3017,-0.0028733325528055853
19000000,8.385361,70067909.0,95.0,6.1,737.0,A Cinderella Story,11247,3,0.3007,-0.0036349270429039265
32000000,5.575992,152036382.0,123.0,6.2,328.0,Phenomenon,9294,3,0.2907,-0.003752600130820488
40000000,13.256679,240978.0,111.0,6.5,38.0,The Ottoman Lieutenant,433356,3,0.3182,-0.0039380084526568215
12000000,12.627593,42931041.0,88.0,6.6,1172.0,Crank,1948,3,0.316,-0.004088383974737764
15000000,13.310556,32556119.0,108.0,6.0,645.0,The November Man,254904,3,0.3185,-0.004277789834429335
