budget,popularity,revenue,runtime,vote_average,vote_count,title,id,cluster,distance,Rank
30000000,18.399055,82394288.0,100.0,5.8,1505.0,Carrie,133805,2,0.2871,0.06901058056649753
55000000,18.079094,70016220.0,122.0,6.9,1210.0,3:10 to Yuma,5176,2,0.2869,0.06767782887713324
50000000,19.529911,260095987.0,112.0,6.6,2496.0,Super 8,37686,2,0.3054,0.06731580109983949
70000000,18.785984,240031094.0,124.0,6.6,1920.0,Die Hard 2,1573,2,0.2965,0.0672880392408107
40000000,16.453573,86234523.0,114.0,6.8,1392.0,War Dogs,308266,2,0.2768,0.06421418194381028
100000000,23.247297,142337240.0,124.0,6.3,1321.0,Power Rangers,305470,2,0.3598,0.06384040655821464
22000000,20.624332,95708457.0,121.0,6.6,2556.0,Underworld,277,2,0.3282,0.06382263949386516
60000000,16.025625,171757863.0,83.0,6.0,1320.0,Antz,8916,2,0.2729,0.06375412515914856
48000000,18.081484,325771424.0,109.0,6.1,2225.0,Taken 3,260346,2,0.2982,0.06357429981508675
37000000,31.282028,392616625.0,122.0,5.8,3688.0,Twilight,8966,2,0.4593,0.06291106966251628
48000000,14.969502,196397415.0,111.0,6.6,1303.0,Panic Room,4547,2,0.2626,0.06286461393956475
50000000,17.608347,3324330.0,137.0,6.1,565.0,Child 44,181283,2,0.2957,0.062406029117933026
50000000,18.02258,69411370.0,144.0,7.0,963.0,13 Hours: The Secret Soldiers of Benghazi,300671,2,0.3015,0.06211409452172624
15000000,20.30102,356830601.0,110.0,6.7,1736.0,Top Gun,744,2,0.3292,0.062038278289447385
40000000,14.430311,144056873.0,119.0,6.3,1271.0,The Beach,1907,2,0.2594,0.06166102289196556
38000000,14.531429,118034273.0,111.0,6.3,1203.0,Why Him?,356305,2,0.2612,0.06144989498011976
60000000,16.972836,197183546.0,89.0,6.2,311.0,Smurfs: The Lost Village,137116,2,0.2917,0.061070569690245186
49000000,16.628428,352927224.0,127.0,6.5,869.0,Basic Instinct,402,2,0.2886,0.06068623890132517
45000000,15.043454,131183530.0,120.0,6.5,1950.0,Blade,36647,2,0.2718,0.05984000421851829
42000000,15.725542,171963386.0,90.0,5.8,795.0,Along Came Polly,5966,2,0.2804,0.05970533365197801
60000000,18.275688,238470033.0,96.0,7.0,2106.0,Sully,363676,2,0.3118,0.059476028201558145
68000000,34.047398,698491347.0,124.0,5.9,2382.0,The Twilight Saga: Eclipse,24021,2,0.5032,0.059076307937666106
70000000,15.63424,101371017.0,106.0,6.1,1544.0,Mars Attacks!,75,2,0.2829,0.058394068256866896
55000000,14.397139,231449203.0,103.0,6.0,1158.0,American Wedding,8273,2,0.268,0.05838426822930224
80000000,17.674047,140073390.0,97.0,6.5,715.0,Legend of the Guardians: The Owls of Ga'Hoole,41216,2,0.3082,0.05814373082632321
30000000,14.443599,130786397.0,113.0,6.5,1288.0,Unknown,48138,2,0.2694,0.0580786615310575
55000000,21.708267,168167691.0,123.0,7.5,2092.0,Seven Pounds,11321,2,0.3576,0.05788052759255627
40000000,16.777676,215862692.0,128.0,7.1,1087.0,Dracula,6114,2,0.2988,0.057628327200565765
45000000,15.650836,113916474.0,100.0,5.8,590.0,Coyote Ugly,6282,2,0.286,0.05733834542099113
70000000,15.57784,162000000.0,109.0,5.9,1388.0,Alien: Resurrection,8078,2,0.2855,0.05719971565002227
50000000,17.887943,83719388.0,141.0,7.2,1433.0,The Judge,205587,2,0.3139,0.057008140993148146
45000000,15.831374,90683916.0,102.0,6.9,722.0,Galaxy Quest,926,2,0.2891,0.05700280859537944
30000000,22.08973,295212467.0,107.0,7.3,2431.0,Ghostbusters,620,2,0.3664,0.056352416476498635
50000000,15.785663,110206216.0,133.0,7.0,1409.0,Moneyball,60308,2,0.2905,0.056292298882079886
50000000,14.191611,122915111.0,115.0,6.7,1688.0,Escape Plan,107846,2,0.2715,0.05620714628716947
60000000,15.904834,204594016.0,133.0,5.8,655.0,Eat Pray Love,38167,2,0.2925,0.05608766199380809
60000000,14.336187,90565421.0,130.0,6.2,1649.0,The Mortal Instruments: City of Bones,123553,2,0.2737,0.05604129664222624
60000000,15.037993,205754447.0,99.0,5.8,1656.0,London Has Fallen,267860,2,0.2824,0.05595683914742476
45000000,15.263829,117615211.0,119.0,6.4,287.0,The Client,10731,2,0.2854,0.055856698600904114
68000000,36.713806,211817906.0,135.0,7.4,4028.0,Fury,228150,2,0.5446,0.05571700186319603
48000000,13.740965,249348933.0,115.0,6.5,1720.0,The Ring,565,2,0.2685,0.05531971124944311
37000000,13.206799,163720069.0,96.0,6.5,1251.0,Burn After Reading,4944,2,0.2633,0.05486634074589674
50000000,14.383185,41482207.0,106.0,6.3,664.0,Gremlins 2: The New Batch,928,2,0.2775,0.05486427697177786
55000000,13.492684,74679822.0,119.0,6.4,1494.0,Crimson Peak,201085,2,0.2671,0.054738736651885916
55000000,15.214342,187361754.0,94.0,5.7,775.0,Mr. Popper's Penguins,58224,2,0.2882,0.05461990043144166
45000000,13.53003,73762516.0,105.0,6.0,1205.0,Death Race,10483,2,0.2679,0.0546115356412103
53000000,16.639048,126690726.0,109.0,7.2,1522.0,Law Abiding Citizen,22803,2,0.3055,0.05458005430396633
50000000,13.257255,104478416.0,109.0,6.6,1340.0,The Hitchhiker's Guide to the Galaxy,7453,2,0.2648,0.05454188038195743
75000000,15.402378,140175006.0,91.0,6.3,912.0,Monster House,9297,2,0.2914,0.054280893481313125
70000000,18.324219,164000000.0,98.0,5.6,343.0,Six Days Seven Nights,6068,2,0.3276,0.05393686190662525
55000000,15.686837,259207227.0,95.0,7.0,899.0,Paddington,116149,2,0.2972,0.053418875515597944
54000000,17.185349,136766062.0,162.0,7.1,1589.0,The Godfather: Part III,242,2,0.3155,0.05333917934880708
40000000,17.496832,222300000.0,83.0,7.2,1921.0,The Little Mermaid,10144,2,0.3197,0.05317839411015868
50000000,16.15818,161451538.0,110.0,5.5,646.0,The Ring Two,10320,2,0.3039,0.05305015826191342
43000000,12.706403,158674180.0,117.0,6.5,1595.0,The Heat,136795,2,0.2623,0.05303221405011718
60000000,13.995044,176070171.0,110.0,6.6,1949.0,The Italian Job,9654,2,0.2792,0.05254027626628982
50000000,13.676444,189859560.0,127.0,6.4,522.0,Outbreak,6950,2,0.2754,0.052524170770698826
50000000,12.496805,111340801.0,106.0,6.4,1548.0,Underworld: Evolution,834,2,0.2615,0.052402726655571934
39000000,13.682598,101229792.0,107.0,6.7,815.0,The Time Traveler's Wife,24420,2,0.2761,0.05229635380595637
36000000,14.575883,87416021.0,97.0,6.9,1553.0,Collateral Beauty,345920,2,0.2871,0.052215679084701434
61000000,13.336512,131940411.0,109.0,6.6,1611.0,2 Guns,136400,2,0.2724,0.052123093593102895
37000000,12.632595,96455697.0,98.0,6.3,1260.0,13 Going on 30,10096,2,0.264,0.05208905793144449
45000000,13.248022,82966152.0,131.0,6.2,784.0,Savages,82525,2,0.2718,0.05195280987006222
29000000,15.862632,287506194.0,115.0,6.8,1997.0,Pitch Perfect 2,254470,2,0.3036,0.05186105879710581
80000000,23.984064,415885488.0,124.0,6.6,2796.0,The Mummy,564,2,0.4016,0.05185870429480574
65000000,17.630487,254212245.0,130.0,5.9,50.0,Kung Fu Yoga,383785,2,0.3252,0.05176312971497987
30000000,14.404764,254134910.0,89.0,6.0,756.0,Babe,9598,2,0.2863,0.05175522630873925
80000000,18.469238,145771527.0,85.0,7.1,1371.0,Lilo & Stitch,11544,2,0.3356,0.05166133548191279
33000000,13.984182,310940086.0,95.0,6.1,1034.0,Austin Powers: The Spy Who Shagged Me,817,2,0.2819,0.051509565210864174
75000000,17.999273,367275019.0,90.0,5.8,1612.0,Shark Tale,10555,2,0.3305,0.051453589241470005
75000000,14.922904,180557550.0,126.0,6.6,1519.0,Déjà Vu,7551,2,0.2934,0.051446454472737005
55000000,15.460102,300218018.0,143.0,6.9,1042.0,Superman,1924,2,0.2999,0.0514398479076181
80000000,16.211937,122444772.0,89.0,5.9,1219.0,Surrogates,19959,2,0.309,0.051429533766515004
60000000,12.975936,101134059.0,124.0,6.4,1619.0,Joy,274479,2,0.2707,0.051158037056608596
75000000,18.311054,220021259.0,121.0,5.7,2316.0,Inferno,207932,2,0.3352,0.05111207447532248
55000000,15.178338,127600435.0,134.0,5.9,319.0,First Knight,6520,2,0.2976,0.05103944878689512
58000000,14.686036,352194034.0,130.0,6.6,1194.0,GoldenEye,710,2,0.2918,0.05098842928509344
50000000,14.957626,150270147.0,108.0,5.7,459.0,Broken Arrow,9208,2,0.2954,0.05087084047258489
58000000,12.365292,158162788.0,103.0,6.2,1022.0,Goosebumps,257445,2,0.2642,0.0508419998199144
40000000,13.876881,120455994.0,120.0,6.7,553.0,Eight Below,9036,2,0.2831,0.05060130918481756
55000000,14.178281,330444045.0,108.0,6.6,1743.0,Meet the Parents,1597,2,0.2868,0.05057826586037192
47000000,12.912491,157887643.0,92.0,5.9,892.0,Final Destination 5,55779,2,0.2719,0.050442439774608244
45000000,14.287753,112006296.0,123.0,6.1,272.0,Mary Shelley's Frankenstein,3036,2,0.2889,0.050294615270645375
70000000,16.316319,215529201.0,92.0,6.2,2439.0,Dracula Untold,49017,2,0.3136,0.05021333693715686
55000000,13.328924,196567262.0,121.0,6.8,942.0,Stargate,2164,2,0.2777,0.050160174354065404
35000000,19.10673,411348924.0,126.0,7.0,2145.0,Batman,268,2,0.348,0.04994727682747621
61000000,14.246918,95696996.0,124.0,6.9,1495.0,Shooter,7485,2,0.2897,0.04982397000011007
40000000,15.402597,169837010.0,110.0,5.4,1140.0,Dumb and Dumber To,100042,2,0.3043,0.049585312102502596
45000000,14.547939,50548152.0,133.0,6.8,631.0,Patriots Day,388399,2,0.2942,0.04950800487567363
50000000,12.812539,287928194.0,100.0,6.0,1045.0,Casper,8839,2,0.274,0.04923880566309671
52000000,18.761467,355237933.0,140.0,7.3,1637.0,Apollo 13,568,2,0.3458,0.049231526394063085
35000000,15.651705,194564672.0,121.0,7.1,1926.0,The Intern,257211,2,0.3084,0.04918692114590692
60000000,16.639915,124596398.0,100.0,7.3,1432.0,Coraline,14836,2,0.3206,0.049086360575693516
40000000,12.589019,114830111.0,99.0,6.5,689.0,The Lake House,2044,2,0.2721,0.048948637538693156
55000000,12.419851,223387299.0,98.0,6.1,796.0,Flightplan,9315,2,0.2708,0.048678792936770646
50000000,14.327717,42792561.0,98.0,6.2,290.0,Basic,10782,2,0.294,0.04861339922948096
65000000,17.01554,262797249.0,104.0,6.9,2413.0,Jumanji,8844,2,0.3268,0.048479192299504065
50000000,14.611182,7033683.0,115.0,6.1,354.0,Outlander,10529,2,0.2986,0.048183903792543246
41000000,12.929653,91636986.0,105.0,6.5,531.0,"I Love You, Man",16538,2,0.2785,0.048114949072362766
35000000,13.542675,42930462.0,112.0,5.8,1155.0,Snitch,134411,2,0.2859,0.04811376460057996
45000000,11.834245,224834564.0,84.0,6.5,1190.0,Chicken Run,7443,2,0.2657,0.04796304211580933
65000000,14.482345,89456761.0,120.0,6.4,323.0,The Long Kiss Goodnight,11412,2,0.2978,0.047909188842864346
57000000,11.626116,159055768.0,115.0,6.4,1018.0,Demolition Man,9739,2,0.2635,0.047849708976416945
35000000,13.963892,46216641.0,118.0,5.7,1467.0,Parker,119283,2,0.2923,0.047634069347454955
60000000,13.570926,57490374.0,106.0,6.0,610.0,Inkheart,2309,2,0.2878,0.04754612853820919
80000000,14.324875,178066569.0,118.0,6.3,1038.0,Eagle Eye,13027,2,0.2981,0.0471082144339288
60000000,14.039655,149705852.0,116.0,6.1,209.0,The General's Daughter,2275,2,0.2958,0.04669263286406964
40000000,14.384554,37279439.0,134.0,7.0,1285.0,Snowden,302401,2,0.3001,0.046642233301172835
65000000,15.045725,69700000.0,104.0,6.0,242.0,The Kid,4244,2,0.3081,0.04663412019082509
50000000,11.374041,216972543.0,107.0,6.2,1699.0,Central Intelligence,302699,2,0.2639,0.04659673283373093
30000000,14.811958,66486080.0,95.0,6.6,2314.0,The Cabin in the Woods,22970,2,0.3054,0.04659019956568777
78000000,14.412061,248384621.0,95.0,6.4,936.0,Cloudy with a Chance of Meatballs 2,109451,2,0.3007,0.04654462472012672
44000000,14.526049,12342632.0,112.0,6.1,2340.0,The Interview,228967,2,0.3027,0.04631721834756824
35000000,11.654958,91353501.0,92.0,6.2,1447.0,Underworld: Rise of the Lycans,12437,2,0.2682,0.046265265248609064
50000000,16.075615,62788218.0,116.0,7.0,2382.0,The Nice Guys,290250,2,0.3217,0.04620695137227879
40000000,13.28436,26559557.0,146.0,6.0,939.0,A Cure for Wellness,340837,2,0.2882,0.04614163792105918
32000000,12.358786,222724172.0,93.0,6.1,756.0,"Honey, I Shrunk the Kids",9354,2,0.2775,0.04597124536805259
60000000,13.214068,105178561.0,104.0,6.1,408.0,Along Came a Spider,2043,2,0.2879,0.045942074687903574
65000000,12.738789,93525586.0,136.0,6.6,1101.0,The Lovely Bones,7980,2,0.2828,0.045710980823554674
65000000,19.083822,84785914.0,157.0,7.3,2080.0,Zodiac,1949,2,0.3595,0.04565980462566703
65000000,12.366641,156974557.0,103.0,5.9,1411.0,This Means War,59962,2,0.2785,0.04564168034872585
68000000,14.741992,71069884.0,124.0,6.7,436.0,The Score,11371,2,0.3076,0.04548188179506507
41300000,12.061521,106371651.0,98.0,6.3,540.0,The Whole Nine Yards,2069,2,0.2753,0.04546634412960989
19000000,17.56963,140705322.0,83.0,5.6,2310.0,Sausage Party,223702,2,0.3419,0.045415762923901704
44000000,11.924462,300400432.0,96.0,6.3,884.0,Rambo: First Blood Part II,1369,2,0.274,0.04533755302657385
60000000,13.067306,43061982.0,101.0,6.0,684.0,Reign of Fire,6278,2,0.2879,0.04529735684506177
70000000,12.886125,113280098.0,128.0,6.5,919.0,Body of Lies,12113,2,0.2859,0.04522958942656479
70000000,13.842333,86658558.0,110.0,6.5,517.0,The Kingdom,4349,2,0.2976,0.0451704811979976
45000000,15.434731,21009180.0,113.0,5.7,282.0,Flight of the Phoenix,11866,2,0.3169,0.04513914736744595
75000000,17.65016,0.0,148.0,6.4,204.0,Anna and the King,1439,2,0.3438,0.04507778654122023
70000000,14.508137,300854823.0,144.0,6.7,1563.0,Hook,879,2,0.3064,0.04489146167678996
65000000,12.189941,143695338.0,102.0,6.2,697.0,Pete's Dragon,294272,2,0.279,0.04468341587436644
65000000,13.275529,133821816.0,119.0,6.0,472.0,Annie,196867,2,0.2923,0.04461014358340576
37000000,13.081203,154026136.0,125.0,7.0,1516.0,The Town,23168,2,0.29,0.044593855398526054
48000000,12.330275,85498534.0,112.0,6.0,531.0,Rat Race,9896,2,0.2811,0.04453533483597694
55000000,11.887779,65664721.0,105.0,6.2,675.0,16 Blocks,2207,2,0.2763,0.04433903860266579
40000000,12.189038,191185897.0,130.0,6.2,447.0,The Living Daylights,708,2,0.2804,0.04416974594381011
31000000,11.33038,104384188.0,99.0,6.1,1218.0,Vacation,296099,2,0.2708,0.04389283167408265
44000000,13.465656,155160045.0,128.0,6.9,2121.0,The Accountant,302946,2,0.2967,0.043843436124079156
80000000,15.001681,280000000.0,126.0,6.6,1706.0,Batman Returns,364,2,0.3153,0.04381931290986743
63000000,13.332102,162945894.0,128.0,5.9,461.0,World Trade Center,1852,2,0.2953,0.0437664442662097
53000000,10.61072,98837872.0,122.0,6.3,1262.0,Black Mass,261023,2,0.2626,0.04371681826808004
55000000,13.280069,346079773.0,81.0,6.7,1509.0,Pocahontas,10530,2,0.2952,0.04357427697081502
88000000,21.14796,243637091.0,105.0,5.6,2564.0,Pixels,257344,2,0.3902,0.04355035624631215
40000000,11.100597,285176741.0,119.0,6.4,1406.0,Wedding Crashers,9522,2,0.269,0.04353874431959231
40000000,12.520688,141069860.0,114.0,5.7,764.0,Shallow Hal,9889,2,0.2862,0.043515032925833225
65000000,11.73956,211780824.0,95.0,6.2,1737.0,Due Date,41733,2,0.277,0.04343307224317578
46000000,11.424974,113714830.0,118.0,6.8,1181.0,Insomnia,320,2,0.2733,0.04339819268082336
45000000,10.668658,160078586.0,101.0,6.0,1026.0,Johnny English Reborn,58233,2,0.2644,0.04331600609863572
36000000,11.967652,64572262.0,101.0,5.9,911.0,Hot Tub Time Machine,23048,2,0.2805,0.043160807232766836
70000000,16.78596,329803958.0,104.0,7.2,1466.0,Who Framed Roger Rabbit,856,2,0.339,0.0430289717694131
65000000,13.455112,217764291.0,120.0,7.0,1476.0,Collateral,1538,2,0.299,0.04295974944530697
60000000,12.571789,96269812.0,119.0,5.9,594.0,Paycheck,9620,2,0.2885,0.04290214600691504
60000000,13.469862,119940815.0,100.0,5.8,400.0,Intolerable Cruelty,11775,2,0.2994,0.042878913676242324
37000000,18.474367,269994119.0,110.0,6.8,3053.0,We're the Millers,138832,2,0.3598,0.04287329348217547
28000000,13.570264,60700000.0,103.0,6.3,2275.0,Kick-Ass 2,59859,2,0.3007,0.04284667613759904
35000000,10.754139,211952420.0,123.0,6.3,972.0,Bridget Jones's Baby,95610,2,0.2668,0.04281774035659402
55000000,11.017417,149022650.0,104.0,6.3,655.0,Death Becomes Her,9374,2,0.2701,0.0427728585563376
45000000,13.325347,306776732.0,113.0,6.9,695.0,Chicago,1574,2,0.2985,0.04257173621690794
92000000,18.186838,143049560.0,126.0,6.8,592.0,Spy Game,1535,2,0.3575,0.04244756933247128
50000000,10.563152,120081841.0,124.0,6.5,928.0,We Bought a Zoo,74465,2,0.2658,0.042342824095494336
75000000,14.261798,136982834.0,135.0,6.5,440.0,Conspiracy Theory,8834,2,0.3107,0.04224379919956022
50000000,12.1524,41037742.0,95.0,6.6,1971.0,Dredd,49049,2,0.2853,0.04222483796852669
33000000,11.840557,244386864.0,98.0,6.8,1254.0,Rush Hour,2109,2,0.2816,0.04220200717099642
50000000,12.52181,202292902.0,115.0,7.0,863.0,Patch Adams,10312,2,0.29,0.04213648132500573
60000000,15.60562,162146076.0,118.0,5.3,1843.0,Jack Reacher: Never Go Back,343611,2,0.3274,0.04206708414327981
40000000,14.767317,320170008.0,134.0,7.0,2018.0,The Conjuring 2,259693,2,0.318,0.04180676996163121
50000000,11.807601,273552592.0,139.0,6.7,941.0,Jerry Maguire,9390,2,0.2825,0.041729567542957084
60000000,11.563909,108255770.0,97.0,6.6,689.0,The Boxtrolls,170687,2,0.2805,0.041387192184069464
65000000,13.293466,44091067.0,94.0,6.1,420.0,Astro Boy,16577,2,0.3014,0.0413758715593508
38000000,11.316349,58401898.0,133.0,6.3,768.0,The Ninth Gate,622,2,0.2777,0.04131908733831999
70000000,12.345348,160112671.0,88.0,6.1,1885.0,Underworld: Awakening,52520,2,0.2902,0.04128848618049078
40000000,10.395472,123494610.0,117.0,6.6,1028.0,Blended,232672,2,0.2667,0.041278549642120216
66000000,13.206854,99318987.0,122.0,6.5,2278.0,Hellboy,1487,2,0.3009,0.041177429474276904
75000000,12.949715,260696994.0,91.0,6.0,1383.0,Robots,9928,2,0.2982,0.04103083460426418
45000000,10.217291,173185859.0,112.0,6.2,1837.0,The Girl on the Train,346685,2,0.2653,0.041005518180256134
43000000,10.947957,91974818.0,104.0,6.4,588.0,The Skeleton Key,9913,2,0.2742,0.04097502618850181
44000000,11.342024,63327201.0,125.0,6.0,1859.0,The Host,72710,2,0.279,0.04095857961011808
40000000,12.637158,176997168.0,128.0,6.8,392.0,In the Line of Fire,9386,2,0.295,0.04082283349665085
50000000,12.715571,32017803.0,107.0,7.0,1210.0,Sunshine,1272,2,0.296,0.04080322253343262
45000000,11.075674,178051587.0,117.0,6.4,440.0,Patriot Games,9869,2,0.2765,0.04069870869527321
51000000,9.95456,149270999.0,116.0,6.1,956.0,"Me, Myself & Irene",2123,2,0.2635,0.04050669482886862
40000000,11.637224,95020213.0,128.0,6.8,795.0,42,109410,2,0.284,0.040435005655296945
40000000,14.288577,125729635.0,99.0,5.3,1236.0,Mechanic: Resurrection,278924,2,0.316,0.04043184981070758
70000000,12.687521,182379278.0,87.0,6.7,706.0,Storks,332210,2,0.2968,0.04038874059433195
66000000,12.311615,189198313.0,121.0,6.6,494.0,The X Files,846,2,0.2924,0.040339336950163146
50000000,9.91556,113244290.0,92.0,6.4,1009.0,Rambo,7555,2,0.2637,0.04026255394858792
42000000,10.528173,46221189.0,102.0,6.2,936.0,Man on a Ledge,49527,2,0.2711,0.04025957640610139
60000000,14.092373,219417255.0,128.0,7.1,1974.0,The Terminal,594,2,0.3144,0.040152457197212985
75000000,14.67855,248118121.0,106.0,6.9,1994.0,Unbreakable,9741,2,0.3217,0.040069752136474415
70000000,14.784525,135560026.0,127.0,7.2,1215.0,Stardust,2270,2,0.3236,0.03984355360296549
48000000,11.142209,220673217.0,84.0,5.8,948.0,Scary Movie 3,4256,2,0.28,0.03971673540784782
60000000,11.234862,50549107.0,105.0,5.9,1194.0,Jack Ryan: Shadow Recruit,137094,2,0.2813,0.039650458851756665
70000000,13.35076,368100420.0,118.0,6.3,1721.0,Hitch,8488,2,0.3075,0.03940671655145806
40000000,16.478037,251171807.0,138.0,6.8,2868.0,American Hustle,168672,2,0.3454,0.03934622382682117
40000000,10.000721,97138686.0,111.0,6.1,930.0,Scream 4,41446,2,0.2673,0.03932599684982712
70000000,12.722381,277448382.0,124.0,5.8,1454.0,xXx,7451,2,0.3002,0.039304027318150955
55000000,10.758754,203427584.0,121.0,6.7,1805.0,Everest,253412,2,0.2767,0.039233687757803316
60000000,11.131917,159330280.0,124.0,6.1,536.0,The Jackal,4824,2,0.2816,0.03908900601138083
40000000,9.389354,196781193.0,109.0,6.2,1467.0,The Other Woman,193610,2,0.2606,0.03907959868495128
55000000,13.106291,121969216.0,133.0,5.8,261.0,Executive Decision,2320,2,0.3055,0.039060926817281835
40000000,10.24382,97552050.0,104.0,6.5,1825.0,Paul,39513,2,0.271,0.03904684186339481
25000000,12.868098,170764026.0,85.0,6.4,2297.0,Cloverfield,7191,2,0.3027,0.03903397043053211
60000000,11.335072,26673242.0,96.0,6.4,752.0,Event Horizon,8413,2,0.2848,0.038816413897387866
40000000,33.06843,571006128.0,125.0,5.2,3350.0,Fifty Shades of Grey,216015,2,0.5471,0.038792971310141616
45000000,9.510762,212000000.0,111.0,6.1,987.0,Miss Congeniality,1493,2,0.2632,0.03866634621928673
45000000,16.376482,376141306.0,91.0,6.1,2783.0,Taken 2,82675,2,0.3463,0.03857243520628413
80000000,14.39853,157107755.0,118.0,6.6,2207.0,The Book of Eli,20504,2,0.3226,0.038511981055495255
46000000,11.595316,100860818.0,117.0,6.2,240.0,Courage Under Fire,10684,2,0.2888,0.03850335428388525
26000000,11.519662,109449237.0,116.0,6.2,2020.0,The 40 Year Old Virgin,6957,2,0.2879,0.03849867790686987
80000000,17.070747,311950384.0,104.0,7.2,1473.0,The Lego Batman Movie,324849,2,0.3553,0.0383456300115953
40000000,11.185625,91753202.0,106.0,6.0,464.0,Behind Enemy Lines,8007,2,0.2846,0.03823272168391851
45000000,10.419974,101702060.0,93.0,5.8,1353.0,Journey to the Center of the Earth,88751,2,0.2756,0.03814593640808102
54000000,10.301621,190458706.0,127.0,6.5,642.0,Superman II,8536,2,0.2744,0.03806290921536477
85000000,17.918268,346147658.0,107.0,5.5,1497.0,xXx: Return of Xander Cage,47971,2,0.3664,0.03802751038607617
75000000,11.545982,224012234.0,115.0,6.5,1289.0,Con Air,1701,2,0.2896,0.03799537711372187
65000000,10.90061,117487473.0,132.0,6.6,933.0,A Knight's Tale,9476,2,0.282,0.03792726281429024
82000000,13.779527,89792502.0,110.0,5.9,1661.0,Sucker Punch,23629,2,0.3169,0.0378679649729021
50000000,9.806904,155446362.0,121.0,5.9,1528.0,Knowing,13811,2,0.269,0.037855648618339136
55000000,10.308442,56932305.0,110.0,6.2,756.0,Shanghai Noon,8584,2,0.2751,0.03783802065347721
40000000,9.524283,92913171.0,96.0,6.4,1007.0,Secret Window,1586,2,0.2657,0.037815560652210575
50200000,9.420301,127869379.0,106.0,6.5,1677.0,The Adjustment Bureau,38050,2,0.2645,0.03779566379228472
46000000,14.16938,23737523.0,161.0,7.0,754.0,Silence,68730,2,0.3219,0.03776019489755417
40000000,9.832342,51070807.0,93.0,6.3,1066.0,The Mechanic,27582,2,0.27,0.03760332389005075
